ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10411459	Tmem171	NM_001025606	0.00043055	2.72E-06	1.43E+01	5.53203	2.71	transmembrane protein 171
10563099	Snord35b	NR_000004	0.00043304	2.75E-06	-1.43E+01	5.52164	-4.47	"small nucleolar RNA, C/D box 35B"
10439058	Nrros	NM_146069	0.00043366	2.79E-06	-1.43E+01	5.50869	-1.41	negative regulator of reactive oxygen species
10542738	Rassf8	ENSMUST00000058538	0.00043366	2.82E-06	1.43E+01	5.49859	1.56	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8
10555695	Rrm1	NM_009103	0.00043366	2.83E-06	1.42E+01	5.49303	1.73	ribonucleotide reductase M1
10530592	Fryl	NM_028194	0.00043366	2.85E-06	-1.42E+01	5.48615	-1.55	FRY like transcription coactivator
10398240	Eml1	NM_001043335	0.00043366	2.87E-06	1.42E+01	5.47882	1.71	echinoderm microtubule associated protein like 1
10383502	Slc16a3	NM_001038653	0.00043366	2.88E-06	1.42E+01	5.47532	2.01	"solute carrier family 16 (monocarboxylic acid transporters), member 3"
10440091	Col8a1	NM_007739	0.00043366	2.89E-06	1.42E+01	5.47049	1.91	"collagen, type VIII, alpha 1"
10371217	S1pr4	NM_010102	0.00043366	2.90E-06	-1.42E+01	5.46984	-2.17	sphingosine-1-phosphate receptor 4
10582981	Tfdp1	NM_001291765	0.00043366	2.90E-06	1.42E+01	5.46922	1.61	transcription factor Dp 1
10378549	Rtn4rl1	NM_177708	0.00043366	2.90E-06	-1.42E+01	5.46903	-2.47	reticulon 4 receptor-like 1
10565990	Art2a-ps	NM_007490	0.00043366	2.90E-06	-1.42E+01	5.46757	-1.63	"ADP-ribosyltransferase 2a, pseudogene"
10458340	Hbegf	NM_010415	0.00043366	2.91E-06	1.42E+01	5.46651	2.97	heparin-binding EGF-like growth factor
10474902	Rad51	NM_011234	0.00043366	2.91E-06	1.42E+01	5.46319	2.96	RAD51 recombinase
10407940	Trgv2///Tcrg-V6///Tcrg-V4///Trgv2	ENSMUST00000103558	0.00043815	2.98E-06	1.41E+01	5.44159	5.61	"T cell receptor gamma variable 2///T cell receptor gamma, variable 6///T cell receptor gamma, variable 4///T cell receptor gamma variable 2"
10351644	LOC677008///Cd244	AF082803	0.00043815	2.99E-06	1.41E+01	5.43747	2.13	natural killer cell receptor 2B4-like///CD244 natural killer cell receptor 2B4
10489204	Tgm2	NM_009373	0.00043815	2.99E-06	1.41E+01	5.43666	2.02	"transglutaminase 2, C polypeptide"
10371770	Gas2l3	NM_001033331	0.00043815	2.99E-06	1.41E+01	5.43575	1.45	growth arrest-specific 2 like 3
10570516	Kbtbd11	NM_029116	0.00044111	3.03E-06	-1.41E+01	5.42466	-2.78	kelch repeat and BTB (POZ) domain containing 11
10535532	Tecpr1	NM_027410	0.00044605	3.09E-06	-1.41E+01	5.40513	-1.31	tectonin beta-propeller repeat containing 1
10350977	4930523C07Rik	NM_001162896	0.00044605	3.09E-06	-1.41E+01	5.40495	-1.61	RIKEN cDNA 4930523C07 gene
10390850	Krt20	NM_023256	0.00045298	3.15E-06	1.40E+01	5.38505	2.24	keratin 20
10438626	Etv5	NM_023794	0.00045405	3.19E-06	1.40E+01	5.37143	2.81	ets variant 5
10353010	Mybl1	NM_001290397	0.00045405	3.19E-06	1.40E+01	5.37099	1.81	myeloblastosis oncogene-like 1
10435048	Tctex1d2	NM_025329	0.00045405	3.20E-06	1.40E+01	5.36734	2.27	Tctex1 domain containing 2
10392910	Hid1	NM_175454	0.00045405	3.21E-06	-1.40E+01	5.3662	-2.69	HID1 domain containing
10362275	Samd3	NM_001013766	0.00045872	3.25E-06	-1.39E+01	5.35166	-2.79	sterile alpha motif domain containing 3
10339907		0	0.00046766	3.33E-06	-1.39E+01	5.32626	-2.92	
10421877	Diaph3	NM_019670	0.00046766	3.34E-06	1.39E+01	5.32381	2.34	diaphanous related formin 3
10466374	Tle4	NM_011600	0.00047937	3.44E-06	-1.38E+01	5.29446	-1.45	transducin-like enhancer of split 4
10395457	Etv1	NM_001163154	0.00049179	3.55E-06	1.38E+01	5.26204	2.12	ets variant 1
10518561	Apitd1	NM_027263	0.00049179	3.58E-06	1.37E+01	5.25408	1.6	"apoptosis-inducing, TAF9-like domain 1"
10349081	Phlpp1	NM_133821	0.00049179	3.58E-06	1.37E+01	5.25335	1.79	PH domain and leucine rich repeat protein phosphatase 1
10430255	Foxred2	NM_001017983	0.00049179	3.58E-06	1.37E+01	5.25223	2.65	FAD-dependent oxidoreductase domain containing 2
10538356	Chn2	NM_023543	0.00049314	3.61E-06	1.37E+01	5.24547	2.19	chimerin 2
10372877	Xpot	NM_001081056	0.00050322	3.69E-06	1.37E+01	5.22075	1.48	"exportin, tRNA (nuclear export receptor for tRNAs)"
10412036	Apoo-ps///Apoo	NM_001199337	0.00050965	3.76E-06	1.36E+01	5.20378	1.63	"apolipoprotein O, pseudogene///apolipoprotein O"
10425903	Gm12070///Gm6498///Gm5523///3000002C10Rik///Gm5069///Gapdh///Picalm	NM_001289726	0.00051104	3.78E-06	1.36E+01	5.19705	1.29	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10588037	Rbp1	NM_011254	0.00051166	3.81E-06	1.36E+01	5.18901	1.97	"retinol binding protein 1, cellular"
10576883	Shcbp1	NM_011369	0.00051166	3.81E-06	1.36E+01	5.18802	2.7	Shc SH2-domain binding protein 1
10459288	Adrb2	NM_007420	0.0005141	3.85E-06	-1.36E+01	5.17926	-1.96	"adrenergic receptor, beta 2"
10468898	Lax1	NM_001159649	0.00051729	3.88E-06	-1.36E+01	5.16903	-2	lymphocyte transmembrane adaptor 1
10404132	Cmah	NM_001111110	0.00052406	3.97E-06	-1.35E+01	5.14625	-4.54	cytidine monophospho-N-acetylneuraminic acid hydroxylase
10553301	Ldha	NM_001136069	0.00052406	3.97E-06	1.35E+01	5.1456	1.4	lactate dehydrogenase A
10549282	Itpr2	NM_010586	0.00052406	4.01E-06	-1.35E+01	5.13689	-1.53	"inositol 1,4,5-triphosphate receptor 2"
10531794	Wdfy3	NM_172882	0.00052406	4.05E-06	1.35E+01	5.12546	2.11	WD repeat and FYVE domain containing 3
10464084	Tcf7l2	NM_001142918	0.00052406	4.05E-06	1.35E+01	5.12496	1.66	"transcription factor 7 like 2, T cell specific, HMG box"
10537146	Akr1b8	NM_008012	0.00052406	4.06E-06	1.35E+01	5.12453	2.62	"aldo-keto reductase family 1, member B8"
10585699	Fabp5	NM_001272097	0.00052406	4.07E-06	1.35E+01	5.12031	2.15	"fatty acid binding protein 5, epidermal"
10378216	Atp2a3	NM_001163336	0.00052406	4.08E-06	-1.35E+01	5.11915	-1.66	"ATPase, Ca++ transporting, ubiquitous"
10398874	Siva1	NM_001161737	0.00052406	4.08E-06	1.35E+01	5.1188	1.53	"SIVA1, apoptosis-inducing factor"
10594426	Zwilch	NM_026507	0.00052406	4.09E-06	1.35E+01	5.11665	1.67	zwilch kinetochore protein
10541034	Zfand4	NM_001290338	0.00052406	4.11E-06	1.35E+01	5.11208	1.55	"zinc finger, AN1-type domain 4"
10386947	Gm12070///Gm6981///Gm6498///Gm5523///3000002C10Rik///Gapdh///Picalm	NM_001289726	0.00052406	4.12E-06	1.34E+01	5.10839	1.28	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10411519	Map1b	NM_008634	0.00052406	4.13E-06	1.34E+01	5.1067	2.13	microtubule-associated protein 1B
10565218	Il16	NM_010551	0.00052504	4.15E-06	-1.34E+01	5.1011	-1.28	interleukin 16
10438445	Klhl6	NM_183390	0.00052539	4.17E-06	-1.34E+01	5.09675	-2.67	kelch-like 6
10479811	Mcm10	NM_027290	0.00052669	4.19E-06	1.34E+01	5.09055	1.62	minichromosome maintenance 10 replication initiation factor
10352048	Exo1	NM_012012	0.00052769	4.21E-06	1.34E+01	5.08497	1.51	exonuclease 1
10542120	Clec2i	NM_001289706	0.00053347	4.28E-06	-1.34E+01	5.06831	-2.34	"C-type lectin domain family 2, member i"
10350247	Kif21b	NM_001039472	0.00053347	4.29E-06	-1.34E+01	5.06648	-1.99	kinesin family member 21B
10406905	Ccdc125	NM_001168386	0.0005359	4.33E-06	-1.33E+01	5.05704	-1.49	coiled-coil domain containing 125
10490838	Fabp5	NM_001272097	0.0005359	4.38E-06	1.33E+01	5.04482	2.05	"fatty acid binding protein 5, epidermal"
10466606	Anxa1	NM_010730	0.0005359	4.39E-06	1.33E+01	5.0433	3	annexin A1
10605357	Gab3	NM_181584	0.0005359	4.40E-06	-1.33E+01	5.04059	-2.21	growth factor receptor bound protein 2-associated protein 3
10416037	Pbk	NM_023209	0.0005359	4.40E-06	1.33E+01	5.04045	2.49	PDZ binding kinase
10394735	Pdia6	NM_027959	0.0005359	4.40E-06	1.33E+01	5.04037	1.7	protein disulfide isomerase associated 6
10511446	Asph	NM_001177849	0.0005498	4.53E-06	1.32E+01	5.0104	1.43	aspartate-beta-hydroxylase
10490989	Cp	NM_001276248	0.00055041	4.55E-06	1.32E+01	5.00497	2.07	ceruloplasmin
10418766	Ankrd28	NM_001024604	0.00055041	4.58E-06	1.32E+01	5.00002	1.3	ankyrin repeat domain 28
10535065	Adap1	NM_172723	0.00055041	4.58E-06	1.32E+01	4.99871	1.69	ArfGAP with dual PH domains 1
10556442	Tead1	NM_001166584	0.00055245	4.61E-06	1.32E+01	4.99141	1.27	TEA domain family member 1
10484227	Sestd1	NM_175465	0.00055307	4.65E-06	1.32E+01	4.98348	1.73	SEC14 and spectrin domains 1
10402142	Ccdc88c	NM_026681	0.00055307	4.66E-06	-1.32E+01	4.98051	-1.61	coiled-coil domain containing 88C
10548565	Magohb	NM_025564	0.00055307	4.67E-06	1.32E+01	4.97799	1.43	"mago homolog B, exon junction complex core component"
10450374	D17H6S56E-5	AK088284	0.00055307	4.70E-06	1.32E+01	4.97232	2.64	"DNA segment, Chr 17, human D6S56E 5"
10481103	Lcn4	NM_010695	0.00055307	4.71E-06	-1.32E+01	4.9704	-1.3	lipocalin 4
10520521	Cenpa	NM_007681	0.00055307	4.71E-06	1.32E+01	4.96947	1.41	centromere protein A
10568873	Adam8	NM_001291066	0.00055307	4.75E-06	1.32E+01	4.9623	2.27	a disintegrin and metallopeptidase domain 8
10570982	Fgfr1	NM_001079908	0.00055307	4.75E-06	1.32E+01	4.96211	1.52	fibroblast growth factor receptor 1
10428103	Stk3	NM_019635	0.00055307	4.76E-06	1.31E+01	4.95878	1.92	serine/threonine kinase 3
10420877	Esco2	NM_028039	0.00055307	4.78E-06	1.31E+01	4.956	1.97	establishment of sister chromatid cohesion N-acetyltransferase 2
10484402	Ctnnd1	NM_001085448	0.00056542	4.90E-06	1.31E+01	4.92979	1.3	"catenin (cadherin associated protein), delta 1"
10412562	Flnb	NM_001081427	0.00057112	4.96E-06	1.31E+01	4.91603	1.52	"filamin, beta"
10501164	Csf1	NM_001113529	0.00057277	4.99E-06	1.31E+01	4.90969	3.66	colony stimulating factor 1 (macrophage)
10361338	Ipcef1	NM_001170801	0.00057851	5.07E-06	-1.30E+01	4.89412	-1.77	interaction protein for cytohesin exchange factors 1
10441864	Mllt4	NM_010806	0.00057851	5.08E-06	1.30E+01	4.8927	1.48	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4"
10381588	Grn	NM_008175	0.00058038	5.12E-06	1.30E+01	4.88353	2.49	granulin
10443009	Ergic1	NM_026170	0.00058038	5.18E-06	1.30E+01	4.87167	1.93	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1
10486396	Ehd4	NM_133838	0.00058038	5.20E-06	1.30E+01	4.8683	2.16	EH-domain containing 4
10359929	Ddr2	NM_022563	0.00058038	5.22E-06	1.30E+01	4.86399	1.47	"discoidin domain receptor family, member 2"
10362811	Sesn1	NM_001013370	0.00058038	5.23E-06	-1.30E+01	4.86155	-1.51	sestrin 1
10469151	Itih5	NM_172471	0.00058038	5.25E-06	1.30E+01	4.85773	3.18	inter-alpha (globulin) inhibitor H5
10427454	Card6	NM_001163138	0.00058038	5.26E-06	-1.29E+01	4.85653	-2.36	"caspase recruitment domain family, member 6"
10414065	Anxa8	NM_001281845	0.00058038	5.28E-06	1.29E+01	4.8516	1.84	annexin A8
10390117	Itga3	NM_013565	0.00058038	5.29E-06	1.29E+01	4.85081	1.59	integrin alpha 3
10419966	Zfhx2	NM_001039198	0.00058038	5.29E-06	-1.29E+01	4.85061	-1.53	zinc finger homeobox 2
10531126	Jchain	NM_152839	0.00058038	5.29E-06	-1.29E+01	4.85037	-2.62	immunoglobulin joining chain
10439651	Cd200	NM_010818	0.00058038	5.30E-06	1.29E+01	4.84809	3.03	CD200 antigen
10528482	5031425E22Rik	NR_040469	0.00058038	5.30E-06	-1.29E+01	4.84704	-1.28	RIKEN cDNA 5031425E22 gene
10604674	Gm773	NM_001033423	0.00058065	5.32E-06	1.29E+01	4.84336	1.47	predicted gene 773
10499366	Pmf1	NM_025928	0.00058188	5.35E-06	1.29E+01	4.83799	1.52	polyamine-modulated factor 1
10397476	Cipc	NM_001289429	0.00058839	5.43E-06	-1.29E+01	4.82327	-1.43	"CLOCK interacting protein, circadian"
10360158	Ly9	NM_001277968	0.00059586	5.51E-06	-1.29E+01	4.807	-1.63	lymphocyte antigen 9
10369431	Adamts14	NM_001081127	0.00059755	5.55E-06	1.28E+01	4.80092	1.61	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14"
10339357		0	0.00059772	5.56E-06	-1.28E+01	4.79748	-2.46	
10557895	Itgax	NM_021334	0.00059855	5.59E-06	-1.28E+01	4.79291	-3.29	integrin alpha X
10492824	Tmem154	AK157515	0.00059974	5.64E-06	-1.28E+01	4.78295	-1.55	transmembrane protein 154
10485607	Qser1	NM_001123327	0.00059974	5.66E-06	1.28E+01	4.77909	1.87	glutamine and serine rich 1
10449527	Stk38	XR_385253	0.00059974	5.69E-06	-1.28E+01	4.7743	-1.98	serine/threonine kinase 38
10430929	Tbrg3	NR_027799	0.00059974	5.70E-06	-1.28E+01	4.77206	-1.44	transforming growth factor beta regulated gene 3
10341359		0	0.00059974	5.71E-06	1.28E+01	4.77028	2.38	
10433480	Rpl39l	NM_026594	0.00059974	5.74E-06	1.28E+01	4.76602	4.25	ribosomal protein L39-like
10511416	Tox	NM_145711	0.00059974	5.74E-06	1.28E+01	4.7652	2.29	thymocyte selection-associated high mobility group box
10578904	Cpe	NM_013494	0.00059974	5.75E-06	1.28E+01	4.76419	2.34	carboxypeptidase E
10403727	Gli3	NM_008130	0.00059974	5.75E-06	1.28E+01	4.76304	1.76	GLI-Kruppel family member GLI3
10585932	Pkm	NM_001253883	0.00060251	5.81E-06	1.28E+01	4.75218	1.39	"pyruvate kinase, muscle"
10542791	Ppfibp1	NM_001170433	0.00060251	5.81E-06	1.28E+01	4.75217	1.68	"PTPRF interacting protein, binding protein 1 (liprin beta 1)"
10474239	Gm12070///Gm5523///Gapdh///Picalm	ENSMUST00000120886	0.00060641	5.87E-06	1.27E+01	4.74242	1.24	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10482432	Gm12070///Gm6498///Gm5523///3000002C10Rik///Gm5069///Gapdh///Picalm	NM_001289726	0.00061174	5.94E-06	1.27E+01	4.73029	1.33	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10350046	Kdm5b	NM_152895	0.0006151	5.99E-06	-1.27E+01	4.72158	-1.39	lysine (K)-specific demethylase 5B
10509379	Usp48	NM_130879	0.00061582	6.01E-06	-1.27E+01	4.71737	-1.39	ubiquitin specific peptidase 48
10585395	Siva1	NM_013929	0.00061637	6.03E-06	1.27E+01	4.71344	1.53	"SIVA1, apoptosis-inducing factor"
10369885	Cisd1	NM_134007	0.00061868	6.08E-06	1.27E+01	4.70504	1.73	CDGSH iron sulfur domain 1
10530615	Ociad2	NM_026950	0.00061868	6.09E-06	1.27E+01	4.70359	2.55	OCIA domain containing 2
10408531	Gmds	NM_146041	0.00062208	6.14E-06	1.26E+01	4.6949	1.4	"GDP-mannose 4, 6-dehydratase"
10407467	Akr1e1	NM_018859	0.00062515	6.19E-06	1.26E+01	4.68682	1.68	"aldo-keto reductase family 1, member E1"
10417095	Farp1	NM_134082	0.00062516	6.21E-06	1.26E+01	4.68384	2.3	"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)"
10439732	Plcxd2	NM_001134480	0.00063495	6.32E-06	-1.26E+01	4.6647	-2.13	"phosphatidylinositol-specific phospholipase C, X domain containing 2"
10443535	Tbc1d22b	NM_198647	0.00063515	6.34E-06	-1.26E+01	4.66144	-1.26	"TBC1 domain family, member 22B"
10388488	Fam101b	NM_029658	0.00063812	6.39E-06	-1.26E+01	4.65365	-2.44	"family with sequence similarity 101, member B"
10366238	Ppp1r12a	NM_027892	0.00063973	6.44E-06	-1.26E+01	4.64614	-1.35	"protein phosphatase 1, regulatory (inhibitor) subunit 12A"
10575733	Cenpn	NM_028131	0.00063973	6.44E-06	1.26E+01	4.64517	1.46	centromere protein N
10414360	Lgals3	NM_001145953	0.00064051	6.47E-06	1.25E+01	4.64099	2.28	"lectin, galactose binding, soluble 3"
10503190	Chd7	NM_001277149	0.00064356	6.52E-06	-1.25E+01	4.63212	-2.1	chromodomain helicase DNA binding protein 7
10447190	Plekhh2	NM_177606	0.00064356	6.55E-06	1.25E+01	4.62846	1.51	"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2"
10497237	Pag1	NM_001195031	0.00064356	6.56E-06	-1.25E+01	4.62539	-1.44	phosphoprotein associated with glycosphingolipid microdomains 1
10402554	Bcl11b	NM_001079883	0.00064356	6.57E-06	-1.25E+01	4.62449	-1.55	B cell leukemia/lymphoma 11B
10593490	Gm12070///Gm6981///3000002C10Rik///Gapdh///Picalm	NR_023357	0.00064656	6.62E-06	1.25E+01	4.61676	1.29	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10521555	Lyar	NM_025281	0.00064668	6.65E-06	1.25E+01	4.61197	1.33	Ly1 antibody reactive clone
10544891	Nod1	NM_001171007	0.00064668	6.66E-06	-1.25E+01	4.61085	-2.57	nucleotide-binding oligomerization domain containing 1
10355329	Bard1	NM_007525	0.00065127	6.72E-06	1.25E+01	4.60062	2.07	BRCA1 associated RING domain 1
10356299	Gpr55	NM_001033290	0.00065407	6.77E-06	-1.25E+01	4.59331	-1.22	G protein-coupled receptor 55
10538832	Mad2l1	NM_019499	0.00065875	6.85E-06	1.24E+01	4.58131	1.74	MAD2 mitotic arrest deficient-like 1
10574427	Impdh2	NM_011830	0.00065875	6.85E-06	1.24E+01	4.5802	1.6	inosine 5'-phosphate dehydrogenase 2
10557488	Tbx6	NM_011538	0.00066343	6.92E-06	-1.24E+01	4.56999	-1.38	T-box 6
10544583	Gimap6	NM_153175	0.00066655	6.99E-06	-1.24E+01	4.56049	-1.48	"GTPase, IMAP family member 6"
10597413	Crtap	NM_019922	0.00066655	6.99E-06	1.24E+01	4.55948	1.74	cartilage associated protein
10602068	Mid2	NM_011845	0.00066869	7.05E-06	1.24E+01	4.55081	1.98	midline 2
10521709	Lap3	NM_024434	0.00066869	7.06E-06	1.24E+01	4.54936	1.99	leucine aminopeptidase 3
10438091	2610318N02Rik	ENSMUST00000093336	0.00066869	7.10E-06	1.24E+01	4.54421	2.02	RIKEN cDNA 2610318N02 gene
10480432	Mastl	NM_025979	0.00066869	7.10E-06	1.24E+01	4.54282	2.44	microtubule associated serine/threonine kinase-like
10523281	11-Sep	NM_001009818	0.00066869	7.13E-06	1.24E+01	4.53964	1.55	septin 11
10451198	Vegfa	NM_001025250	0.00066869	7.14E-06	1.24E+01	4.53695	1.36	vascular endothelial growth factor A
10371959	Elk3	NM_013508	0.00066869	7.15E-06	1.24E+01	4.5367	1.33	"ELK3, member of ETS oncogene family"
10381122	Fkbp10	NM_001163481	0.00066927	7.17E-06	1.23E+01	4.53305	1.96	FK506 binding protein 10
10536818	Calu	NM_001285412	0.00067551	7.26E-06	1.23E+01	4.52059	1.72	calumenin
10482528	Neb	NM_010889	0.00067894	7.31E-06	1.23E+01	4.51257	1.61	nebulin
10407327	Emb	NM_010330	0.00067969	7.34E-06	-1.23E+01	4.50817	-4.26	embigin
10364650	Hmha1	NM_001142701	0.00067969	7.36E-06	-1.23E+01	4.50597	-1.69	histocompatibility (minor) HA-1
10491962	Foxo1	NM_019739	0.00068583	7.45E-06	-1.23E+01	4.4934	-2.22	forkhead box O1
10455784	Gramd3	NM_026240	0.00068583	7.46E-06	-1.23E+01	4.49114	-2.74	GRAM domain containing 3
10403821	Tcrg-V6///Tcrg-V4///Trgv2	ENSMUST00000103558	0.00068794	7.51E-06	1.23E+01	4.4843	5.11	"T cell receptor gamma, variable 6///T cell receptor gamma, variable 4///T cell receptor gamma variable 2"
10563685	Ptpn5	NM_001163565	0.00068794	7.53E-06	1.23E+01	4.48171	1.79	"protein tyrosine phosphatase, non-receptor type 5"
10341145		0	0.00068794	7.55E-06	1.22E+01	4.47985	1.17	
10421100	Nefm	NM_008691	0.00070014	7.72E-06	1.22E+01	4.45595	2.22	"neurofilament, medium polypeptide"
10497520	Ect2	NM_001177625	0.00070014	7.73E-06	1.22E+01	4.45421	2.51	ect2 oncogene
10481574	Fam78a	NM_175511	0.00070014	7.74E-06	-1.22E+01	4.45342	-1.69	"family with sequence similarity 78, member A"
10463997	Pdcd4	NM_001168491	0.00070434	7.80E-06	-1.22E+01	4.44449	-1.51	programmed cell death 4
10441115	Brwd1	NM_001103179	0.00071803	7.98E-06	-1.21E+01	4.42167	-1.29	bromodomain and WD repeat domain containing 1
10554817	Gm12070///Gm6498///Gm5523///3000002C10Rik///Gm5069///Gapdh///Picalm	NM_001289726	0.00072067	8.04E-06	1.21E+01	4.41286	1.31	glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase///phosphatidylinositol binding clathrin assembly protein
10342599		0	0.00072067	8.06E-06	-1.21E+01	4.41084	-1.68	
10545187	Igkv4-59///Igkv4-70///Igkc///Igkv4-59///Igkv4-80///Igkv4-70	ENSMUST00000103348	0.00072067	8.07E-06	-1.21E+01	4.4099	-1.95	immunoglobulin kappa variable 4-59///immunoglobulin kappa chain variable 4-70///immunoglobulin kappa constant///immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-80///immunoglobulin kappa chain variable 4-70
10555041	Alg8	NM_199035	0.00072488	8.15E-06	1.21E+01	4.3988	1.6	"asparagine-linked glycosylation 8 (alpha-1,3-glucosyltransferase)"
10488415	Cst3	NM_009976	0.00072488	8.15E-06	1.21E+01	4.39854	1.68	cystatin C
10433264	Glis2	NM_031184	0.00073093	8.24E-06	1.21E+01	4.38721	1.83	GLIS family zinc finger 2
10534570	Orai2	NM_178751	0.00073349	8.29E-06	-1.21E+01	4.38092	-1.52	ORAI calcium release-activated calcium modulator 2
10548086	Rad51ap1	NM_009013	0.00074547	8.47E-06	1.20E+01	4.35895	1.3	RAD51 associated protein 1
10495830	Sec24d	NM_027135	0.00074547	8.47E-06	1.20E+01	4.35872	1.25	"Sec24 related gene family, member D (S. cerevisiae)"
10590242	Ccr8	NM_007720	0.00074821	8.52E-06	1.20E+01	4.35196	2.21	chemokine (C-C motif) receptor 8
10537246	Nup205	NM_027513	0.00074821	8.54E-06	1.20E+01	4.34968	1.49	nucleoporin 205
10497001	Cryz	NM_009968	0.000749	8.57E-06	1.20E+01	4.346	1.99	"crystallin, zeta"
10460108	Gnpnat1	NM_019425	0.00075033	8.61E-06	1.20E+01	4.34143	1.53	glucosamine-phosphate N-acetyltransferase 1
