	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
199	1700007K13Rik	BC099566	0.6582	0.320395	1700007K13Rik	ENSMUST00000086370	0.6659	0.20112176	1700007K13Rik	ENSMUST00000086370	0.59642706	-0.113	1700007K13Rik	NM_027040	0.618	0.1834627
200	1700007L15Rik	NR_045709	0.6133	-0.34981367									1700007L15Rik	NR_045709	0.5760000000000001	0.1692924
201	1700007M16Rik	AK005735	0.9352	0.060654												
202	1700007P06Rik	NR_040554	0.8892	-0.137534												
203	1700008A04Rik	NM_027050	0.9487	0.10349067												
204	1700008F21Rik	NM_001168369	0.8202	0.19221833												
205	1700008I05Rik	NM_027952	0.8248	-0.12932567												
206	1700008J07Rik	NR_024331	0.9689	0.06307767	1700008J07Rik	NR_024331	0.978298	-0.02450018	1700008J07Rik	NR_024331	0.29092535	-0.19	1700008J07Rik	NR_024331	0.14355	0.04182239999999998
207	1700008K24Rik	NR_038141	0.8198	-0.156589									1700008K24Rik	NR_038141	0.9490000000000001	-0.0380936
208	1700008O03Rik	NM_027049	0.8436	-0.12926267	1700008O03Rik	NM_027049	0.9478620000000001	-0.05185633	1700008O03Rik	NM_027049	0.15069322	-0.363	1700008O03Rik	NM_027049	0.38944999999999996	-0.3871408999999999
209	1700008P02Rik	NM_027048	0.6838	0.23355267	1700008P02Rik	NM_027048	0.935183	0.05127908	1700008P02Rik	NM_027048	0.50691716	-0.15	1700008P02Rik	NM_027048	0.858	0.0379296
210	1700008P20Rik	NM_001163810	0.6679999999999999	-0.21817433												
211	1700009C05Rik	NR_046040	0.6805	-0.24090233												
212	1700009J07Rik	NR_015547	0.988	-0.018217	1700009J07Rik	NR_015547	0.6833859999999999	0.25619897	1700009J07Rik	NR_015547	0.24598671	-0.243	1700009J07Rik	NM_029200	0.885	0.037899300000000004
213	1700009N14Rik	BC116915	0.9266	0.07836367	1700009N14Rik	NM_001081095	0.890173	0.11231876	1700009N14Rik	NM_001081095	0.56060978	-0.13	1700009N14Rik	NM_001081095	0.254	0.22938820000000001
214	1700009P17Rik	BC061017	0.7977	0.18274833												
215	1700010B08Rik	NM_029308	0.6897	0.232472	1700010B08Rik	NM_029308	0.8717870000000001	-0.21105983	1700010B08Rik	NM_029308	0.08631967	-0.46299999999999997	1700010B08Rik	NM_029308	0.382	-0.2300271
216	1700010B13Rik	AK133430	0.6746	-0.222128									1700010B13Rik	XR_105733	0.24	0.3078935
217	1700010D01Rik	ENSMUST00000096366	0.9191	-0.090243									1700010D01Rik	NM_001034103	0.242	-0.24959520000000002
218	1700010I02Rik	NR_040587	0.99	0.00984133												
219	1700010I14Rik	NM_025851	0.9066	-0.171221	1700010I14Rik	NM_025851	0.9187540000000001	0.11570338	1700010I14Rik	NM_025851	0.07754719	-0.5870000000000001	1700010I14Rik	NM_025851	0.03438333333333333	-0.8957104
220	1700010J16Rik	NR_040579	0.9471	-0.04991767												
221	1700010M22Rik	NM_025490	0.8467	0.065367335												
222	1700011A15Rik	NM_025487	0.7711	0.23150333												
223	1700011B04Rik	NR_045616	0.9869	-0.01743133									1700011B04Rik	NR_045616	0.9620000000000001	-0.0138627
224	1700011E24Rik	NM_029298	0.7645	0.19332333	1700011E24Rik	NM_029298	0.863975	-0.1162306	1700011E24Rik	NM_029298	0.65008747	-0.187	1700011E24Rik	NM_029298	0.831	0.053850699999999994
225	1700011F03Rik	NM_028825	0.9892	0.01177167												
226	1700011F14Rik	NM_029372	0.8175	0.132407												
227	1700011H14Rik	NM_025956	0.8739	0.10918133	1700011H14Rik	NM_025956	0.736202	-0.26953935	1700011H14Rik	NM_025956	0.55908844	0.10300000000000001	1700011H14Rik	NM_025956	0.9159999999999999	-0.0426908
228	1700011I03Rik	ENSMUST00000079738	0.986	-0.014242	1700011I03Rik	NM_029290	0.728092	-0.27468509999999996	1700011I03Rik	NM_029290	0.74112013	0.08	1700011I03Rik	NM_029290	0.358	0.2932991
229	1700011J10Rik	NR_045269	0.9839	-0.02072567												
230	1700011L22Rik	NM_026315	0.8881	0.127635	1700011L22Rik	NM_026315	0.851619	0.16674164	1700011L22Rik	NM_026315	0.89772361	-0.0267	1700011L22Rik	NM_026315	0.248	0.3192793
231	1700011M02Rik	NM_001243285	0.9747	-0.08581333									1700011M02Rik	NR_073044	0.932	-0.0550559
232	1700012A03Rik	BC087908	0.9948	-0.00490833	1700012A03Rik	ENSMUST00000031778	0.816805	-0.11627229	1700012A03Rik	ENSMUST00000031778	0.63858935	0.10300000000000001	1700012A03Rik	NM_029587	0.8240000000000001	0.065853
233	1700012A16Rik	ENSMUST00000042373	0.8335	-0.16749267												
234	1700012B07Rik	ENSMUST00000106674	0.8948	0.11374333	1700012B07Rik	NM_001162428	0.8341850000000001	0.12187424	1700012B07Rik	NM_001162428	0.94901544	-0.0133	1700012B07Rik	NM_001162428	0.919	0.0405355
235	1700012B09Rik	NM_029306	0.99	-0.00869133	1700012B09Rik	NM_029306	0.984131	-0.01275006	1700012B09Rik	NM_029306	0.00362492	2.25	1700012B09Rik	NM_029306	0.195	1.5908111999999999
236	1700012B15Rik	BC080728	0.5263	-0.371859												
237	1700012D01Rik	NR_045171	0.9958	0.004077									1700012D01Rik	NM_001113211	0.00579	1.2471589
238	1700012D14Rik	NR_015573	0.6634	-0.34793967									1700012D14Rik	NR_015573	0.46495	0.5307761499999999
239	1700012I11Rik	NR_045140	0.9695	-0.036587									1700012I11Rik	NR_045140	0.9129999999999999	-0.055128199999999995
240	1700012L04Rik	NM_029588	0.5055	-0.431262	1700012L04Rik	NM_001025260	0.89132275	-0.03662625749999999	1700012L04Rik	NM_001025260	0.32150613666666666	-0.20633333333333334	1700012L04Rik	NM_001025260	0.691	0.1766344
241	1700012P22Rik	NM_027056	0.7109	0.21147733	1700012P22Rik	NM_027056	0.855856	-0.12061182	1700012P22Rik	NM_027056	0.24294462	-0.29	1700012P22Rik	NM_027056	0.28850000000000003	-0.157362
242	1700013D24Rik	NM_001177502	0.7889	0.21671167	1700013D24Rik	NM_001177502	0.765545	0.16687881	1700013D24Rik	NM_001177502	0.31558104	-0.317	1700013D24Rik	NM_001177502	0.0342	-0.7977701
243	1700013F07Rik	BC116223	0.8892	-0.17208867	1700013F07Rik	ENSMUST00000029485	0.8844850000000001	0.0834965	1700013F07Rik	ENSMUST00000029485	0.23524884	-0.253	1700013F07Rik	NM_029314	0.48369999999999996	-0.42313105
244	1700013G23Rik	NR_045273	0.7345	0.21697667												
245	1700013G24Rik	NM_027063	0.34700000000000003	-0.552542	1700013G24Rik	NM_027063	0.980477	-0.01747232	1700013G24Rik	NM_027063	0.53471358	-0.10300000000000001	1700013G24Rik	NM_027063	0.23199999999999998	0.36029029999999995
246	1700013H16Rik	NM_001200013	0.9609	0.03758933	1700013H16Rik	NM_001200013	0.9516030000000001	0.03530958	1700013H16Rik	NM_001200013	0.95276135	0.0133	1700013H16Rik	NM_001200013	0.532	0.1220046
247	1700013N06Rik	AK005966	0.9221	0.084703												
248	1700014N06Rik	NM_027067	0.7794	-0.20673133												
249	1700015E13Rik	BC099563	0.8711	0.11384267	1700015E13Rik	ENSMUST00000056991	0.803822	0.22818813	1700015E13Rik	ENSMUST00000056991	0.11025406	-0.35	1700015E13Rik	NM_001039593	0.223	-0.675304
250	1700015F17Rik	NM_001200025	0.8539	0.12030467									1700015F17Rik	NM_001200025	0.18899999999999997	0.3061607
251	1700015G11Rik	NM_001195601	0.9635	0.035431									1700015G11Rik	NM_001195601	0.156	0.2742416
252	1700015O11Rik	AK006003	0.9856	-0.03240033												
253	1700016C15Rik	NM_027077	0.7589	0.178188	1700016C15Rik	NM_027077	0.84765	-0.13750319	1700016C15Rik	NM_027077	0.79542232	-0.0967	1700016C15Rik	NM_027077	0.644	0.0937711
254	1700016D06Rik	AY026045	0.9832	-0.021452	1700016D06Rik	ENSMUST00000033906	0.816805	-0.14105014	1700016D06Rik	ENSMUST00000033906	0.44554221	-0.13699999999999998	1700016D06Rik	NM_024271	0.317	-0.21640689999999999
255	1700016G22Rik	NR_045891	0.8484	0.134985												
256	1700016H13Rik	ENSMUST00000134926	0.8539	0.13931167	1700016H13Rik	NM_001163550	0.51868	-0.30796157	1700016H13Rik	NM_001163550	0.42017391	-0.13699999999999998	1700016H13Rik	NM_001163550	0.9259999999999999	-0.023986900000000002
257	1700016K19Rik	NM_198637	0.9195	-0.06979067	1700016K19Rik	NM_198637	0.942783	0.04797499	1700016K19Rik	NM_198637	0.14441518	-0.413	1700016K19Rik	NM_198637	0.0505	-0.9587358
258	1700016L04Rik	NR_045824	0.9883500000000001	0.0109835												
259	1700016L21Rik	NR_040460	0.6771	0.30143400000000004												
260	1700016M24Rik	BC111897	0.9234	0.11211333												
261	1700016P04Rik	NR_038149	0.9975	-0.00339067									1700016P04Rik	NR_038149	0.134	0.3384902
262	1700017B05Rik	NM_028820	0.7593	0.31755667	1700017B05Rik	NM_028820	0.826736	0.29825551	1700017B05Rik	NM_028820	0.0367006	0.96	1700017B05Rik	NM_028820	0.18717873333333335	1.6740072999999998
263	1700017D01Rik	NM_027058	0.9123	-0.07792133	1700017D01Rik	NM_027058	0.8428829999999999	-0.10642928	1700017D01Rik	NM_027058	0.43443032	0.16	1700017D01Rik	NM_027058	0.7290000000000001	-0.0695285
264	1700017G19Rik	NR_040445	0.9435	0.056951	1700017G19Rik	NR_040445	0.673331	0.23533245	1700017G19Rik	NR_040445	0.98053357	-0.006670000000000001	1700017G19Rik	NR_040445	0.0486	0.4515902
265	1700017J07Rik	NR_040326	0.6627	-0.221297												
266	1700017N19Rik	NM_001081246	0.925	-0.067842	1700017N19Rik	NM_001081246	0.8433219999999999	-0.12566735	1700017N19Rik	NM_001081246	0.43581196	-0.11699999999999999	1700017N19Rik	NM_001081246	0.371	0.2007808
267	1700018A04Rik	NR_029439	0.8094	0.093729835	1700018A04Rik	ENSMUST00000140980	0.8685620000000001	0.13835847	1700018A04Rik	ENSMUST00000140980	0.76757209	0.0467	1700018A04Rik	NR_029439	0.087	-0.6274616999999999
268	1700018A14Rik	ENSMUST00000037090	0.9828	0.01946833	1700018A14Rik	AK006077	0.766887	-0.16975673	1700018A14Rik	AK006077	0.8330886999999999	-0.05	1700018A14Rik	NM_001145259	0.594	-0.2411848
269	1700018B08Rik	BC147528	0.6992	-0.21859567	1700018B08Rik	NM_029597	0.940894	0.07605399	1700018B08Rik	NM_029597	0.25165866	-0.253	1700018B08Rik	NM_029597	0.402	-0.36941820000000003
270	1700018B24Rik	NR_003617	0.9534	0.04967367	1700018B24Rik	NR_003617	0.914151	0.07441322	1700018B24Rik	NR_003617	0.8570601000000001	-0.0533	1700018B24Rik	NM_025493	0.797	0.1124768
271	1700018C11Rik	BC048618	0.8881	-0.11190733	1700018C11Rik	ENSMUST00000102861	0.6806270000000001	-0.23572557	1700018C11Rik	ENSMUST00000102861	0.77478532	-0.0833	1700018C11Rik	NM_029324	0.484	-0.3000719
272	1700018F24Rik	NM_027069	0.9009	0.08581233	1700018F24Rik	NM_027069	0.982718	-0.01484418	1700018F24Rik	NM_027069	0.09721976	-0.373	1700018F24Rik	NM_027069	0.893	-0.043963
273	1700018G05Rik	NR_045422	0.9038	0.133012									1700018G05Rik	NR_045422	0.9109999999999999	0.0513836
274	1700018L24Rik	ENSMUST00000033909	0.8539	-0.209235												
275	1700019A02Rik	ENSMUST00000072235	0.8632	0.10699000000000003	1700019A02Rik	NM_027070	0.8877299999999999	-0.10647786	1700019A02Rik	NM_027070	0.96476092	0.0167	1700019A02Rik	NM_027070	0.192	-0.3514989
276	1700019B03Rik	BC050809	0.784	-0.18945067	1700019B03Rik	XM_006508924	0.988266	0.01117706	1700019B03Rik	XM_006508924	0.66441181	-0.0767	1700019B03Rik	NM_029598	0.775	0.1011074
277	1700019B21Rik	NR_045442	0.9534	0.050789												
278	1700019D03Rik	BC048645	0.9423	0.12728833	1700019D03Rik	NM_144953	0.971673	-0.02263839	1700019D03Rik	NM_144953	0.05166749	1.2	1700019D03Rik	NM_144953	0.17022	1.0540231999999998
279	1700019E08Rik	NR_040497	0.9329	-0.060948												
280	1700019E19Rik	NM_001199843	0.6501	0.92269667												
281	1700019G17Rik	NM_029331	0.59	-0.36303933												
282	1700019G24Rik	NR_040255	0.7977	-0.14954433												
283	1700019M22Rik	NM_027076	0.8595	0.142019	1700019M22Rik	NR_103800	0.765545	-0.27506819	1700019M22Rik	NR_103800	0.11116781	-0.39299999999999996	1700019M22Rik	NM_027076	0.316	0.21058739999999998
284	1700019N12Rik	BC061075	0.9196	-0.07506467												
285	1700019N19Rik	BC049561	0.6323	0.36790933	1700019N19Rik	NM_026208	0.923615	-0.05866735	1700019N19Rik	NM_026208	0.19165111	-0.223	1700019N19Rik	NM_026208	0.649	0.153597
286	1700019O17Rik	NM_027966	0.6025	0.26291133	1700019O17Rik	NM_027966	0.90512	0.07468243	1700019O17Rik	NM_027966	0.3213688	-0.17	1700019O17Rik	NM_027966	0.66	-0.26518359999999996
287	1700019P21Rik	AK006139	0.8764	0.141491									1700019P21Rik	XR_106101	0.0577	0.4633535
288	1700020A23Rik	NM_001163483	0.4166	-0.38237967	1700020A23Rik	NM_001163483	0.920132	0.06685308	1700020A23Rik	NM_001163483	0.28839777	-0.26	1700020A23Rik	NM_001163483	0.509	-0.2936038
289	1700020D05Rik	NM_023781	0.9756	0.05080633	1700020D05Rik	NM_023781	0.8557819999999999	-0.15549292	1700020D05Rik	NM_023781	0.91067792	-0.0333	1700020D05Rik	NM_023781	0.21899999999999997	-0.2609469
290	1700020G17Rik	NR_045979	0.5687	0.310181												
291	1700020I14Rik	NR_015473	0.9429	-0.17283233									1700020I14Rik	NR_015473	0.3983666666666667	0.4113752
292	1700020L24Rik	NM_025492	0.9259	0.07332267	1700020L24Rik	NM_025492	0.786559	-0.27326959	1700020L24Rik	NM_025492	0.25000278	-0.18	1700020L24Rik	NM_025492	0.71	0.2315272
293	1700020M21Rik	NR_040742	0.8386	0.135209												
294	1700020N01Rik	BC099546	0.9027	-0.084114	1700020N01Rik	NR_027968	0.815712	0.24468079	1700020N01Rik	NR_027968	1.0	8.88e-16	1700020N01Rik	NM_183266	0.506	0.15606270000000003
295	1700020N15Rik	NM_029316	0.8190000000000001	-0.15022733	1700020N15Rik	NM_001098842	0.8872085000000001	-0.309044925	1700020N15Rik	NM_001098842	0.314387595	-0.1935	1700020N15Rik	NM_001098842	0.0745	0.3997373
296	1700020N18Rik	NR_026924	0.9583	-0.05093667												
297	1700020O03Rik	ENSMUST00000071106	0.3997	-0.99768067												
298	1700021A07Rik	AK006189	0.2967	-0.98020133	1700021A07Rik	ENSMUST00000042671	0.74105	-0.33823006	1700021A07Rik	ENSMUST00000042671	0.49184259999999996	-0.14	1700021A07Rik	XR_168465	0.285	-0.7058973000000001
299	1700021C14Rik	NM_029801	0.8042	-0.26948567												
300	1700021F05Rik	BC013506	0.3247	-0.70728567	1700021F05Rik	NM_026411	0.357295	-0.90988527	1700021F05Rik	NM_026411	0.19562189	0.38	1700021F05Rik	NM_026411	0.209	-0.708912
301	1700021F07Rik	NM_028158	0.8065	-0.16537933	1700021F07Rik	NM_028158	0.932724	0.07239448	1700021F07Rik	NM_028158	0.34343776	-0.273	1700021F07Rik	NM_028158	0.488	-0.23214189999999998
302	1700021J08Rik	AK006209	0.8975	-0.38258267												
303	1700021K19Rik	NM_001200038	0.5808	0.31847467												
304	1700021L23Rik	AK006220	0.9708	0.02981233												
305	1700021N21Rik	NR_045800	0.9691	-0.06561067												
306	1700021P04Rik	AK006227	0.9661	0.05448667	1700021P04Rik	ENSMUST00000178667	0.9554020000000001	0.06704408	1700021P04Rik	ENSMUST00000178667	0.66050493	0.07	1700021P04Rik	XR_168582	0.11599999999999999	-0.6284930000000001
307	1700022A21Rik	NR_003953	0.9576	0.041166	1700022A21Rik	NR_003953	0.9908969999999999	-0.00708459	1700022A21Rik	NR_003953	0.10379766	-0.373	1700022A21Rik	NR_003953	0.634	-0.18060489999999998
308	1700022A22Rik	NR_045509	0.9993	0.00109633									1700022A22Rik	NR_045509	0.674	-0.15563659999999999
309	1700022E09Rik	NR_040568	0.8104	0.15170667												
310	1700022H16Rik	NR_045488	0.8452	0.25489033												
311	1700022I11Rik	NM_026088	0.7616	0.33345433	1700022I11Rik	NM_026088	0.968802	0.02705802	1700022I11Rik	NM_026088	0.92963328	-0.0167				
312	1700022N22Rik	AK006250	0.9968	-0.00653467												
313	1700022P22Rik	NM_029336	0.7931	-0.21538967												
314	1700023A16Rik	NM_027059	0.9183	0.112785												
315	1700023C21Rik	NR_045909	0.912	0.09978												
316	1700023E05Rik	BC053422	0.8323	0.12908933												
317	1700023F02Rik	NR_038039	0.9749	0.02811833									1700023F02Rik	AV205046	0.11199999999999999	-0.45367559999999996
318	1700023F06Rik	NM_001254724	0.9935	0.010678	1700023F06Rik	NM_001254724	0.865484	-0.15385671	1700023F06Rik	NM_001254724	0.6724604999999999	-0.0667	1700023F06Rik	NM_001254724	0.20600000000000002	0.2732173
319	1700023H06Rik	AK006278	0.9003	0.48314167									1700023H06Rik	AW556597	0.2661	-0.27507395
320	1700023L04Rik	NR_040263	0.9914	-0.00851733												
321	1700024B18Rik	NR_045479	0.7573	0.30461067												
322	1700024F13Rik	NR_045363	0.9723	0.053071000000000014												
323	1700024F20Rik	AK006298	0.9576	0.04253167												
324	1700024G13Rik	BC107222	0.82	0.14685233	1700024G13Rik	ENSMUST00000100723	0.991841	-0.00713613	1700024G13Rik	ENSMUST00000100723	0.24390066	-0.243				
325	1700024P03Rik	NR_040508	0.7857	-0.250731												
326	1700024P04Rik	NM_027064	0.736	0.203646	1700024P04Rik	NM_027064	0.952685	-0.06395023	1700024P04Rik	NM_027064	0.36544735	-0.23	1700024P04Rik	NM_027064	0.184	-0.297367
327	1700024P16Rik	NM_001162980	0.9896	0.012025	1700024P16Rik	NM_001162980	0.769595	-0.14538337	1700024P16Rik	NM_001162980	0.30591604	-0.24				
328	1700024h08rik	AK006302	0.8764	-0.10787233												
329	1700025B11Rik	NR_040310	0.9309	0.06119133												
330	1700025C18Rik	NR_033448	0.7657	0.35687800000000003												
331	1700025D23Rik	AK006331	0.7386	0.18568733												
332	1700025E21Rik	NM_029373	0.9435	-0.05736533												
333	1700025F22Rik	BC061241	0.8567	0.10904467	1700025F22Rik	ENSMUST00000078770	0.9546319999999999	-0.03989638	1700025F22Rik	ENSMUST00000078770	0.36890429999999996	0.157	1700025F22Rik	NM_027074	0.0865	0.3736962
334	1700025F24Rik	NR_040578	0.9784	0.02503833												
335	1700025G04Rik	NM_197990	0.3905	0.85657233	1700025G04Rik	NM_197990	0.9056010000000001	-0.14766481	1700025G04Rik	NM_197990	0.0022295450000000003	-1.555	1700025G04Rik	NM_197990	0.41879333333333335	0.07709623333333333
336	1700025H01Rik	AK006338	0.9503	-0.064997	1700025H01Rik	AK006338	0.8433219999999999	-0.14971337	1700025H01Rik	AK006338	0.05783207	-0.57	1700025H01Rik	XM_001479023	0.24	-0.3112178
337	1700025K23Rik	ENSMUST00000063204	0.9909	-0.00754433												
338	1700025K24Rik	NR_045825	0.7038	0.32640367												
339	1700025M24Rik	NR_040687	0.9854	0.017532												
340	1700025N21Rik	AK006360	0.7796	0.637558												
341	1700025N23Rik	NR_040523	0.7217	0.19818067												
342	1700025O08Rik	AK006362	0.8711	0.12758599999999998	1700025O08Rik	ENSMUST00000123729	0.9269930000000001	0.05316796	1700025O08Rik	ENSMUST00000123729	0.37956451	-0.18				
343	1700026D08Rik	ENSMUST00000011298	0.9993	0.00093567												
344	1700026D11Rik	NR_028286	0.7532	-0.19536767												
345	1700026F02Rik	NR_045487	0.7889	0.29294133												
346	1700026J04Rik	NM_027967	0.8806	0.092736												
347	1700026J12Rik	AK006389	0.7157	-0.19118667									1700026J12Rik	XR_384925	0.29100000000000004	-0.2121674
348	1700026J14Rik	AK006390	0.9798	-0.02980133												
349	1700026L06Rik	NM_027283	0.8181	-0.23185233												
350	1700027A15Rik	NR_038001	0.7440000000000001	0.179228												
351	1700027A23Rik	NM_029604	0.7046	-0.20948067												
352	1700027D21Rik	NM_029661	0.9681	0.032391165												
353	1700027F09Rik	NR_040681	0.8892	-0.09412733												
354	1700027I24Rik	NR_040741	0.9041	0.086887												
355	1700027J07Rik	NR_040581	0.8244	-0.22558433									1700027J07Rik	NR_040581	0.82	-0.0824584
356	1700028B04Rik	NR_033605	0.6575	-0.355749												
357	1700028D13Rik	NR_045377	0.9958	0.00556467												
358	1700028E10Rik	NR_045699	0.4366	0.38177967									1700028E10Rik	NR_045699	0.05	-0.6086964500000001
359	1700028I16Rik	NR_038042	0.7549	0.22418667	1700028I16Rik	NR_038042	0.854685	-0.11163798	1700028I16Rik	NR_038042	0.85631027	0.03	1700028I16Rik	NR_038042	0.514	0.1620363
360	1700028J19Rik	NR_029436	0.7704	0.24430133	1700028J19Rik	NR_029436	0.939666	0.08178137	1700028J19Rik	NR_029436	0.32267412	0.16	1700028J19Rik	NR_029436	0.6729999999999999	-0.13146010000000002
361	1700028K03Rik	NM_182745	0.7974	0.46508233	1700028K03Rik	NM_175241	0.555038	0.48797366	1700028K03Rik	NM_175241	0.89105261	0.03				
362	1700028M03Rik	NR_036591	0.9687	-0.04550267												
363	1700028P14Rik	BC049563	0.9689	0.03858567	1700028P14Rik	ENSMUST00000035849	0.517058	-0.28380842	1700028P14Rik	ENSMUST00000035849	0.64671431	0.09	1700028P14Rik	NM_026188	0.503	0.18286270000000002
364	1700028P15Rik	NR_040509	0.7424	0.20916433												
365	1700029B22Rik	NR_040531	0.7845	0.161574												
366	1700029E06Rik	AK006485	0.8724	-0.118733												
367	1700029F09Rik	NM_029368	0.5953	0.34439933												
368	1700029F12Rik	NM_025585	0.986	0.02159567	1700029F12Rik	NM_001080777	0.936743	-0.08847946	1700029F12Rik	NM_001080777	0.20744772	-0.307	1700029F12Rik	NM_001080777	0.723	-0.11495410000000002
369	1700029G01Rik	ENSMUST00000097891	0.3237	0.96892167												
370	1700029H14Rik	NM_001080781	0.8679	0.11503933	1700029H14Rik	NM_001080781	0.969139	0.03417645	1700029H14Rik	NM_001080781	0.33161903	-0.297	1700029H14Rik	NM_001080781	0.825	-0.1447394
371	1700029I01Rik	NR_040355	0.2925	-1.134304												
372	1700029I15Rik	NM_183112	0.9867	0.05746333	1700029I15Rik	NM_183112	0.427886	0.43311753	1700029I15Rik	NM_183112	0.92834115	0.0267	1700029I15Rik	NM_183112	0.2918	0.7441062
373	1700029J03Rik	NR_040494	0.8989	0.13694267												
374	1700029J07Rik	NM_001033148	0.9896	-0.00960633	1700029J07Rik	NM_001033148	0.97019	-0.02746704	1700029J07Rik	NM_001033148	0.52221552	0.107	1700029J07Rik	NM_001033148	0.295	-0.2786525
375	1700029J11Rik	BC137932	0.8741	-0.36263267												
376	1700029M03Rik	AK006507	0.9341	0.06263333									1700029M03Rik	XR_373670	0.238	0.23576295000000003
377	1700029M20Rik	NR_015613	0.736	0.189826	1700029M20Rik	NR_015613	0.9954370000000001	-0.00559798	1700029M20Rik	NR_015613	0.25430354	-0.22699999999999998	1700029M20Rik	NM_028688	0.4745	0.3382096
378	1700029N11Rik	NR_045489	0.8714	0.10298367												
379	1700029P11Rik	NM_025503	0.9708	-0.054626	1700029P11Rik	NM_025503	0.653938	-0.46007637	1700029P11Rik	NM_025503	0.23103856	-0.243	1700029P11Rik	NM_025503	0.441	0.16574389999999997
380	1700030A11Rik	NR_045457	0.99	-0.01269533												
381	1700030C10Rik	NR_015521	0.8157	-0.14183767	1700030C10Rik	ENSMUST00000110971	0.8537965000000001	-0.093113405	1700030C10Rik	ENSMUST00000110971	0.2064124066666667	0.1446666666666667	1700030C10Rik	NR_015521	0.675	0.11394289999999999
382	1700030F04Rik	NR_045731	0.6568	0.33405067												
383	1700030F18Rik	ENSMUST00000100209	0.8262	0.16787	1700030F18Rik	NM_028180	0.9744889999999999	0.02804838	1700030F18Rik	NM_028180	0.55675924	-0.0967	1700030F18Rik	NM_001162867	0.534	0.2958456
